City,p0509_0_4,Rwht_2500s,per04,p0509f_55_64,Ptot0509,p0509f_35_44,mx0509_standart,Rishp_adjM,dress_wash_oneself_5s,Rabort_up,RliveBirth0509,Ravtaha09,MaazanHagiraPnimit10,p0509m_15_24,mx0509m_sdirect_dn,p0509f_15_24,tluim09,Sahar09_halfave,Rnayadut09,AhuzGidulShnati10,Leumit09,madad08,p0509f_0_4,p0509f_5_14,p0509m_75p,Rishp_dn,Arabs10,p0509_5_14,p0509m_25_34,mx0509f_sdirect_up,p0509f_75p,p0509m_45_54,RPiryon0509_tot,hear_5s,see_5s,Rwht_2500_dn,eshkol08,p0509m_55_64,Klalit09,Jews10,Jewso10,Rabort_dn,Seud09,Ptot0509f,Rptirot0509s,Rishp_adjF,Sahar09_Min,Ptot0509m,Rgsa_37pws,Rgsa_32ws,Ravtala09,mx0509m_sdirect_up,Rseud09,p0509f_65_74,mx0509f_sdirect_dn,Olim10,mx0509f_standart,Sahar09m_ave,Rgsa_3336ws,Rwht_2500_up,Rishp_upM,Rishp_upF,p0509m_35_44,Rwht_1500s,Rnehut09,Rishp_dnM,Rishp_dnF,mx0509m_standart,Rishp_adj,p0509m_0_4,p0509_65_74,walk_5s,Madadgini,p0509m_5_14,p0509_35_44,p0509_25_34,Nayadut09,remember_5s,Rfdegree09,Sahar09f_ave,Rhinmey09s,mx0509_sdirect_dn,p0509f_45_54,nehut09,Ledot0509_AVE,mx0509_sdirect_up,uc2010,p0509_75p,ptirot0509_ave,Meuhedet09,Rtluim09,Rabort0509_15_49,p0509m_65_74,L0509_memuza,ribuitivishnati10,Rishp_up,p0509_15_24,Rptirt0509,p0509_45_54,Rnoshrim0709,PtirTinok0509_ave,p0509f_25_34,p0509_55_64,Maccabi09,shem_mahoz_?????????????????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_???????,shem_mahoz_????,shem_mahoz_????,shem_mahoz_??-????,shem_nafa_?????????????????,shem_nafa_??????,shem_nafa_??????,shem_nafa_????,shem_nafa_?????,shem_nafa_????,shem_nafa_????,shem_nafa_??????,shem_nafa_???????,shem_nafa_????,shem_nafa_???,shem_nafa_????????,shem_nafa_???,shem_nafa_??????,shem_nafa_????,shem_nafa_??????
Foradies,7.54302728,10.3,3,9.961176208,18.75474188,12.0410808,7.393389719,175.9991529,2.7,18.11781947,23.75263635,3.210003548,-258,16.24868472,7.884695048,15.40536053,143,49.8,0.612578458,-0.1,14.3,-0.24211022,7.217076127,13.67908576,3.976130594,170.6258372,0.3,14.15875972,15.99810703,6.931189495,5.795439331,13.68608724,2.125751889,3.3,0.4,8.679562852,4,10.14536842,69.9,96.2,99.7,14.82433418,379,9.425953902,2.653703704,174.2554836,47.8,9.32878798,91.9,0.9,2.275882713,9.595629523,17.28672535,7.449554061,5.657080753,17.5,6.294135124,6368,7.3,11.84414557,179.8653528,178.0120933,11.40360239,0.7,9.145558605,172.132953,170.4988739,8.740162286,173.2840249,7.872373445,6.74157226,6.2,0.387,14.64342983,11.72399294,15.12822137,114,2.2,14.9,4399,7.65,6.873191561,14.1839244,1061,107.6962963,7.913587877,18.6,4.890497766,12.94259259,1.9,1.23262477,16.5,6.026216329,282.6,173,175.9422125,15.82483805,1.528703704,13.93629544,3.3,0.531481481,14.26730279,10.05279518,13.9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
GaserZarka,8.49770805,10,1,9.497260756,33.31550291,11.96331364,6.832601197,169.1496121,2.6,18.98395929,23.75263635,5.702117938,-294,17.21130853,7.158878967,16.14814206,320,47.3,0.413085328,0.4,4.9,-0.211697912,8.242553911,16.49192689,3.024533543,158.2623902,0.8,17.32083068,15.08806117,6.516873264,4.560990737,11.66242316,2.509487699,3.6,0.5,8.913675244,4,8.663342988,68.6,90.5,99.2,16.42412924,917,16.93777921,2.653703704,154.9148246,44.6,16.3777237,91.5,1.3,2.814907606,8.484467853,26.58286886,6.930526708,5.501316958,18.9,6.009095111,8884,7.2,11.10717981,172.1273067,157.5561662,12.04305474,0.7,7.606963436,166.1719175,152.273483,7.82167341,160.215658,8.761587485,6.162204489,7.4,0.4454,18.17807981,12.00251394,14.49849608,134,2.1,16.2,4360,7.65,6.423771643,12.23686005,1470,107.6962963,7.241430751,32.5,3.805676568,12.94259259,0.3,1.655937619,17.7,5.367608588,575.4,400,162.1689257,16.67078903,1.528703704,11.95446994,3.4,0.531481481,13.92842524,9.087311225,26.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reina,6.980731483,9.5,3,12.10627029,14.4606014,12.26358416,4.782345846,134.0431934,0.7,13.14208265,23.75263635,0.467931931,58,15.11841989,5.08022747,13.3730595,97,43.3,0.497765356,1.2,1.1,1.328109001,6.518246073,13.83418696,6.515987591,122.3466216,0.4,14.92282886,12.6562601,4.517828666,10.17572972,12.57045775,2.132911291,1.5,0.2,7.680718361,8,12.15080619,63,97.8,99.6,9.893965119,245,7.55357718,2.653703704,118.1603531,35.6,6.907024217,91.8,1.4,1.32881272,6.480052585,10.34187353,6.743174096,3.58231034,5.6,4.050069503,13180,6.8,11.38663915,137.7777539,121.5666379,11.25196899,0.7,3.240380809,130.308633,114.7540683,5.780140028,124.8484713,7.486509244,6.453262979,3.1,0.484,16.11337639,11.78039191,12.38691742,82,1.5,27.3,6756,7.65,4.382662818,12.84511991,316,107.6962963,5.182028873,16.6,8.427674656,12.94259259,1.2,0.994673856,11.5,6.136213852,193,127,127.350321,14.20672099,1.528703704,12.71392909,1.2,0.531481481,12.14062929,12.12754261,34.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Azor,9.398477885,8.8,5,8.854551262,32.17237687,12.88033086,6.004447714,174.4829489,2.8,15.84971048,23.75263635,1.048210824,-144,16.79029753,6.394960097,15.29297935,129,41.6,0.448304852,0.9,6,-0.1004349,9.042444528,16.63548462,2.825234623,169.4331477,0.1,16.62367405,15.64867317,5.62288448,4.342494855,12.38838739,2.535183447,2.3,0.5,7.738185402,5,8.766645758,59.8,98.1,99.9,13.49525081,937,16.15480981,2.653703704,170.2500503,42.3,16.01756706,91.9,1,1.970813265,7.723243166,29.69314764,5.433335938,4.620304411,14.5,5.121594445,7544,7.1,9.766844779,177.5960933,173.0995051,12.46613327,0.9,6.989065142,171.3698045,167.4005956,7.059101632,171.5160241,9.757561831,5.090787569,5.9,0.417,16.61176228,12.67411552,15.45185068,154,2.4,6.5,5164,7.65,5.59717445,12.26167829,1454,107.6962963,6.411720978,34.5,3.587100947,12.94259259,2.9,0.620075243,14.7,4.745304155,596.4,483,173.5989005,16.03844476,1.528703704,12.32476258,4.3,0.531481481,15.25670029,8.810786006,31.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KfarKasem,7.259154269,9,3,10.01052575,21.71891111,13.42309728,5.633855707,163.8682144,1.9,14.75018893,23.75263635,1.505309921,221,14.96506214,5.428003951,13.60838686,117,45.4,0.373384361,2,9.2,0.744745161,6.989330537,12.61089038,4.412870968,152.6982363,2.1,12.78431219,18.23911056,5.743217478,6.79140617,12.16665758,1.898515912,2.8,0.3,7.608616034,7,8.75359569,48.8,89.2,97.9,12.05859887,400,11.10577857,2.653703704,149.7492272,38.6,10.61313254,91.7,1.7,1.839532428,6.747708038,15.13841885,6.92604705,4.722652365,28.1,5.232934921,9179,6.5,10.3087778,167.4081676,152.8959846,14.91905751,0.9,3.854101022,160.3282613,146.6024697,6.087855995,155.0307849,7.541502822,6.491293219,5.1,0.4355,12.96578398,14.1541111,17.54663447,88,2.1,16.8,5794,7.65,5.225439373,12.75543974,610,107.6962963,6.042272041,23.8,5.629114506,12.94259259,4.1,0.739229212,13.4,6.036358754,343.8,224,157.3633335,14.27133789,1.528703704,12.46772628,1.6,0.531481481,16.88487624,9.396316077,37.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Araara,7.086916,10.7,5,9.478299814,9.522889639,12.22258825,4.791117928,137.0417359,2.1,13.25632499,23.75263635,0.896169511,1251,27.8062652,4.230446644,19.37789868,51,32.8,0.256426807,12.8,4.3,0.587054063,7.131654497,16.96717775,2.403789538,126.5512055,1.2,16.91909307,12.81442458,5.101797675,4.518008584,9.432311954,2.080596303,5.3,0.1,8.171831392,6,8.908351945,64.1,95.6,98.8,9.386109689,79,4.452207754,2.653703704,126.0239117,32.2,5.070681885,91,1.6,1.406944975,6.403413498,11.13068734,4.073104328,3.346568607,14,4.224183141,9635,7.4,13.14796556,142.3455545,130.8110172,10.85592426,1.5,4.191646142,131.7379174,121.2368062,5.316930071,130.0491823,7.047634285,3.956663448,5,0.3911,16.87687331,11.49487653,13.5297279,27,2.2,13.5,6014,7.65,4.093120786,11.88687121,276,107.6962963,5.48911507,11.2,3.392243966,12.94259259,11.3,0.774543309,11.3,3.854424932,118.2,220,133.5471591,23.86577653,1.528703704,10.57988461,2.5,0.531481481,14.34439688,9.174817947,20.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Kalanswa,12.47995241,9.7,4,6.584974797,16.69101338,13.27250185,3.275870487,152.6470153,1.5,16.65994764,23.75263635,0.597180843,1216,12.13555457,3.484901193,14.67918641,97,39.3,0.273820126,7.5,1.8,0.637333327,11.68581487,19.36066832,4.022723762,146.7171346,0.5,19.55336015,15.08010604,2.959807361,6.300743016,9.189985536,3.059551577,1.5,0.2,8.384666181,6,7.282878796,56.9,97.8,99.5,13.34010873,286,8.645980304,2.653703704,147.4895649,33.5,8.04503308,91.6,1.4,1.768609652,4.839926191,17.65399718,4.303165261,2.085715177,9,2.522761269,11004,7,11.0701708,156.6339032,151.1332669,15.2685752,1.4,2.681519835,148.6601274,143.845863,4.162413692,149.387609,13.33341038,4.121526664,3.2,0.4231,19.76044567,14.23460498,15.24056207,59,1.3,14,6490,7.65,2.887271673,8.423080028,319,107.6962963,3.664469301,22.4,5.202742563,12.94259259,18.3,0.815383774,15,3.926320041,374.2,417,152.0580833,13.45316126,1.528703704,8.792726858,2.7,0.531481481,15.38986545,6.921363045,22.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
KfarKara,7.179944571,9.3,1,11.75738179,23.34748067,11.12794171,5.711149383,164.7921634,2.9,16.7545338,23.75263635,3.503022674,-166,16.33223038,5.949741511,14.57341645,191,42.2,0.453549967,1.5,12.5,0.222571306,6.65489816,14.75337097,5.37389349,151.7799375,2.7,15.24083724,13.48005134,5.453862298,7.259985548,11.53186666,2.209462633,3.3,0.3,7.882107683,5,10.44923119,37,80.8,97.3,13.81790388,668,12.17931687,2.653703704,146.5620469,44.6,11.1681638,91.5,1.9,3.05378401,7.185549209,19.54937597,9.26717383,4.533152922,37.9,4.99350761,7936,6.6,10.71677638,168.1366052,149.6471378,11.74941921,1.4,6.714821718,161.4477216,143.4769559,6.56764536,154.0306111,7.752528097,8.449761456,7.4,0.4465,15.77243816,11.42522272,12.78391746,106,2.4,20.6,4403,7.65,5.335084544,12.46025342,919,107.6962963,6.087214222,23.6,6.357781779,12.94259259,0.8,1.395572305,15.3,7.558341479,322.6,228,156.2812847,15.41473729,1.528703704,12.01616373,3.2,0.531481481,12.14557811,11.13163375,49.7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GivatShmuel,8.866777125,9.6,1,7.875657326,46.34845506,11.75400362,5.108630423,155.0066336,1.1,29.69951109,23.75263635,1.60817946,-790,18.27768086,5.737462943,19.63423634,319,39.6,0.394386035,0.9,7.4,0.22346197,8.747253947,14.81972702,1.77003748,143.8245767,4.4,15.00752236,21.53336191,4.526770012,3.049397155,10.94206197,2.287454684,1.7,0.1,8.70659706,5,7.598815238,54.7,84.8,95.6,27.1240887,309,22.94760605,2.653703704,140.3016977,41.2,23.40084901,91.2,1.2,1.915394412,6.867474307,10.24046201,4.292638703,3.680160353,19.3,4.103465183,6868,7.6,10.43516884,157.6508942,142.5526252,11.94211078,1,3.587597401,152.362373,138.0507701,6.302468625,145.5123194,8.983985299,4.023849361,3.3,0.3776,15.19168036,11.84897695,20.10453202,187,1.9,14,5023,7.65,4.762946186,11.17960487,1134,107.6962963,5.45431466,47.6,2.403461869,12.94259259,4.7,1.009209498,28.4,3.760266106,890.2,767,147.2000621,18.9493257,1.528703704,11.05967195,2.8,0.531481481,18.64748102,7.735882659,33.2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MigdalHaemek,18.79643562,5.8,3,4.069877626,70.37790041,10.28410677,4.545868522,108.0442539,1.4,9.329671799,23.75263635,0.686352724,700,13.78152272,4.606048245,14.17640118,219,51,0.201016608,4.5,14.5,-0.704924771,18.29044491,26.26013743,1.482267102,109.899202,0.2,26.9029477,13.81926381,4.466041398,2.287241801,7.300057593,5.093717496,1.7,0.2,5.345557434,3,3.916727069,31.1,97.2,99.8,8.013274386,661,35.16683508,2.653703704,114.7520957,48.1,35.21106534,94.7,1,1.608984079,5.600052924,21.36645058,2.737097555,3.667915355,20.9,4.066978377,7097,4.3,6.161554601,110.1588098,116.6756147,10.51404951,0.6,4.550245851,105.9296979,112.8285768,5.103050584,111.3126275,19.30179073,2.538109276,3.3,0.4224,27.5449505,10.3991504,14.39040131,155,1.9,8.4,4132,7.65,4.231640496,6.9324356,1543,107.6962963,4.860096548,78.8,1.884501501,12.94259259,42,0.645822321,8.7,2.339370957,2502.8,2664,112.726053,13.97883786,1.528703704,7.116362116,6,0.531481481,14.96225713,3.993254223,12.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MevaserTzion,8.971797777,9.2,5,11.20452675,27.24637783,13.33569175,4.377873887,140.2818418,2.6,11.61538448,23.75263635,0.262675126,652,13.43341062,4.51657485,11.88645367,132,34.5,0.452036676,3.9,9.8,1.20499716,8.598991669,12.92371684,5.264012668,133.7518961,0.1,13.7341253,14.74919795,4.26308347,7.416307068,11.03154208,2.423210407,2.2,0.2,8.033517154,8,10.71493444,42.8,97.8,99.9,9.402752717,704,14.14078914,2.653703704,133.0034228,29.2,13.1055887,91,1.8,1.881765336,5.532308796,17.86189126,7.445962902,3.511444655,6.5,3.887264063,13469,7.2,10.33636286,143.0601193,135.5716392,14.29273196,1.4,3.383317282,137.5035644,130.4352064,5.024441823,135.6243245,9.374051555,7.006137889,4.8,0.4725,14.6085473,13.79603093,15.01416291,140,2.3,24.3,8218,7.65,4.07200736,11.92861868,640,107.6962963,4.683740414,31.6,6.381047066,12.94259259,6,0.697809189,10.5,6.531571434,483.4,475,137.496753,12.63054456,1.528703704,11.49712217,1.4,0.531481481,15.25973067,10.96903139,41.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
OrAkiva,8.297955569,8.5,3,9.311607212,47.69528041,11.15696219,5.872624496,152.1053128,3.3,16.59504704,23.75263635,3.930101097,-538,17.72742678,6.381417507,16.51938981,328,45.6,0.478603695,0.4,16.9,-0.3748497,7.75543597,16.08291824,4.439656739,139.8203294,0.1,16.52020445,14.01334145,5.451946785,6.717801316,12.90836218,2.651544164,3.5,0.5,7.677498194,4,9.057325331,47.9,93.7,99.9,14.56285896,1571,24.34090608,2.653703704,133.5309597,48.9,23.35437433,92.2,1.2,3.311372866,7.333607268,29.25702104,6.961428885,4.762032707,27.2,5.106989746,5919,6.6,9.387348223,154.3520426,135.5420896,10.66485344,0.9,6.439563725,149.858583,131.5198298,6.857512388,141.3046225,8.863392195,6.172222924,7.3,0.369,16.97596243,10.91599722,13.2480194,227,2.7,16.9,3978,7.65,5.588310115,12.98074068,1794,107.6962963,6.156938877,47.5,5.60228966,12.94259259,5.9,1.177356133,15.6,5.349679451,820.4,578,142.7889156,17.11091474,1.528703704,12.94529997,2.7,0.531481481,12.5137157,9.187096062,29.2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shderot,8.97797663,10.5,5,6.183432724,37.5727268,16.32285717,5.202685388,140.4506533,1.8,10.83870575,23.75263635,0.523522824,30,16.33032413,5.08093082,15.62779566,189,44,0.379351278,1.9,6.7,0.487319215,8.776932171,20.16991143,1.933162486,133.2816698,0.1,20.38352636,12.09554508,5.221236148,2.853583645,14.54311855,2.493645849,2.3,0.4,9.48867513,6,6.817448963,55.9,98.8,99.9,9.085168253,458,18.81167961,2.653703704,129.3132205,37.9,18.76104718,91.3,1.2,1.973702969,6.316251433,17.77818088,4.139326312,4.16284904,6,4.692042594,9740,7.5,11.60290674,143.2918472,131.8452105,14.62368102,1.1,3.599999683,137.6094593,126.7812305,5.698591126,135.171286,9.179563669,4.009557423,3.6,0.4501,20.5977178,15.47441398,12.59064569,146,2.5,19,6313,7.65,4.796093872,12.84174717,838,107.6962963,5.609276905,38.9,2.393993238,12.94259259,8.6,0.811933103,10,3.879438312,648.6,554,137.0609021,15.97858653,1.528703704,13.69128649,1.4,0.531481481,13.08441372,6.500013648,28.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KiryatMalakhi,7.743911874,10.3,5,13.6381712,37.50017705,12.03405003,3.950473613,125.1559331,1.2,11.92784123,23.75263635,0.152220626,492,15.1553987,3.820488675,13.28124025,175,35.4,0.44865808,1.9,4.9,1.824216558,7.233841628,12.55515196,6.016972229,121.8714648,0.1,13.02379577,13.76811416,4.056578769,6.818963255,10.81141087,2.383856038,1.5,0.3,9.202919314,9,12.54325774,37.3,98.9,99.9,9.954081767,507,19.3012118,2.653703704,122.3955185,30.7,18.19896524,90.3,1.7,1.651296621,4.552993173,7.916345792,8.816936284,3.417816493,4.3,3.737197631,14664,7.9,11.45002604,127.3339778,124.533185,11.45076758,1.2,2.869966817,122.9778884,120.257852,4.186740924,123.3927717,8.28487526,8.638074544,3.1,0.5199,13.52082367,11.75098104,13.3942061,182,1.2,30.4,8377,7.65,3.708978315,12.57999436,684,107.6962963,4.191968911,40.9,6.429754244,12.94259259,4.7,0.734275136,10.9,8.448379785,563.6,533,124.9140785,14.19077581,1.528703704,11.72169469,1.4,0.531481481,13.04165105,13.10680592,53.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TelSheva,7.976362718,10.3,4,9.604132935,32.18995863,11.65209693,6.00523664,157.6369687,1.5,15.50755741,23.75263635,1.688868545,-372,19.02047794,6.127446726,18.21039983,242,39.3,0.463829771,0.7,5.4,0.239591831,7.865863552,16.62417079,2.18293791,152.2092093,0.1,16.98514474,14.98684778,5.887566013,3.469719533,13.17454884,2.323191651,2.5,0.2,9.115314742,5,10.86049532,50.2,97.4,99.9,13.20900544,746,16.13689845,2.653703704,152.5808944,40.9,16.05306018,90,1.6,2.062284236,7.557042779,32.22716084,3.754183038,4.768015706,11.8,5.327790859,9053,8.4,11.45699771,160.7948494,155.4268867,10.86423724,1.1,4.454344033,154.4790881,149.7349022,6.842244752,154.3017237,8.087438974,3.614961109,4.9,0.4601,17.34800391,11.25919307,14.59267821,153,2.2,22,5527,7.65,5.560362484,14.61887686,939,107.6962963,6.450110796,33.1,2.828004423,12.94259259,9,1.147977908,14.4,3.475012084,517.2,468,156.3942382,18.61438397,1.528703704,13.89859372,3.1,0.531481481,14.20055653,10.23067804,35.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kseifa,14.1727945,7.4,3,3.934809532,42.88473933,12.45891296,7.324339703,188.2356777,2.8,5.493935366,23.75263635,4.441102808,-7,16.95659892,6.291027592,17.01343453,179,50.4,0.451655234,2.8,0.9,-1.314950778,14.03412937,26.78569188,0.830671285,173.4002892,99.9,27.22102652,15.15962986,8.572271452,0.848631902,6.980928481,3.757152712,2.2,0.5,6.71715271,2,3.51976599,78.5,0.1,0.1,4.291132029,358,20.99318041,2.653703704,164.3866449,58,21.89155892,92.9,1.4,1.796975278,7.963708723,23.99749687,2.130942143,6.650344643,0,7.611308048,4870,5.8,8.039676071,192.351263,168.2516166,12.82421372,0.9,5.852337378,184.1200923,160.5216732,7.127368158,176.2187827,14.30576914,1.953799595,5.5,0.3482,27.63849604,12.64538963,15.39229989,208,2.9,8.8,3052,7.65,6.694800358,7.158520912,1373,107.6962963,7.953879049,46.7,0.839463468,12.94259259,13,0.762977706,4.9,1.783926563,1200.8,1066,179.0372761,16.98442141,1.528703704,7.067864533,4.4,0.531481481,15.63492677,3.722940455,7.5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
NatzratIlit,11.2455061,8.9,4,5.434787942,21.35127617,13.20597392,6.61175295,209.6340164,3.3,8.339813284,23.75263635,0.691456483,18,18.68283588,7.075785134,17.94737159,86,50.9,0.368040929,1.7,5.9,-0.834670808,11.18868265,23.01804508,1.16589793,179.9363272,99.8,23.89390962,14.42256703,6.112435774,1.657939685,9.210650683,2.763090282,1.9,0.2,7.689358093,3,5.156756819,76.5,0.1,0.2,6.311604855,261,10.56432555,2.653703704,158.9500733,49.7,10.78695062,91,2.8,0.566890829,9.313963862,22.74024334,3.024537129,4.347884895,0.1,5.230160334,5531,6.2,10.02769788,214.8467267,163.1373693,12.44642613,1.6,6.396148995,204.4213062,154.7627774,8.194874498,183.2256613,11.30115681,2.942426728,6.7,0.3571,24.75169775,12.82224021,14.62715299,83,2.2,11.6,4292,7.65,5.909981817,9.686611769,802,107.6962963,7.313524082,22.7,1.409353602,12.94259259,2.1,0.685871339,7.3,2.862010953,453.8,369,186.5149954,18.318938,1.528703704,9.446149856,3.1,0.531481481,14.83605024,5.294322896,15.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MaalotTarshiha,13.8490491,8.5,4,5.02405892,34.32308551,13.018814,8.038419151,223.9849341,1.9,4.190337408,23.75263635,3.656202987,10,17.01330823,8.379723861,16.59776923,165,53.4,0.358986836,2.3,5.4,-0.853234837,13.69796079,24.00275913,0.957160669,204.056305,99.9,24.46765401,14.90599928,7.687759351,1.297686667,8.193477039,3.656730973,1.8,0.4,7.731595955,3,4.444279207,82.3,0.1,0.1,3.039281005,446,16.91130197,2.653703704,191.5289369,51.1,17.41178354,90.4,1.9,1.457181598,10.36329895,27.541991,2.938418471,5.995008054,0,6.841383702,5289,7.6,9.328604002,228.647938,195.5365778,12.94432159,1.5,5.868376183,219.3219302,187.5212961,9.371511404,207.1004499,13.99579455,2.780171633,4.1,0.3542,24.91918602,12.98102469,14.88296251,131,2.7,9.5,4209,7.65,7.391971299,8.563288819,1129,107.6962963,8.684867004,36.9,1.12494098,12.94259259,3.5,0.857645766,3.6,2.626473418,940.2,761,210.1445947,16.80856832,1.528703704,8.375686726,4.2,0.531481481,14.85924398,4.729942039,8.8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Karmiel,8.316054083,9.7,1,8.596253445,22.27953576,11.42214645,6.172448283,182.4574331,3.4,17.81314132,23.75263635,2.050662726,-167,18.65524928,6.745751031,17.76217599,151,51.5,0.471456018,0.9,11.9,-0.006481607,8.061785624,14.85047834,2.797982406,175.6024264,2.9,15.02734126,17.00508388,5.692430472,4.475602112,12.93129157,2.481435956,4.2,0.1,8.442556628,5,8.187291529,71.9,90.7,97.1,14.88439832,608,11.15686854,2.653703704,176.6841314,44.3,11.12266722,88.3,1.3,2.825866887,8.397200725,28.92111238,5.934417744,4.511845335,16.1,5.102137903,6801,10.4,11.00323822,186.2715307,180.1614452,11.46850414,0.8,7.538059503,178.6433355,173.2068177,7.571475878,178.1414536,8.571104399,5.557161276,7.9,0.3769,15.20474802,11.44528972,16.34620382,109,3.8,17,4348,7.65,5.682614636,13.20779674,1105,107.6962963,6.66228193,23.2,3.638079916,12.94259259,0.4,1.030087769,16.3,5.178744774,411.4,310,180.6804808,18.20802716,1.528703704,13.06975639,1.7,0.531481481,15.68934355,8.392086386,15.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Rahat,12.50813642,7.3,5,7.070942888,740.5180677,9.995722909,5.161241231,142.7810999,1.8,5.546830273,23.75263635,0.716000012,-7081,18.75714406,5.736179817,18.01023261,2431,53.9,0.368960795,1.9,10.3,-0.365027656,12.12463151,21.28514822,3.172514859,139.5448291,35.9,21.94348872,14.16917141,4.688537924,4.537399796,8.253721571,3.920856789,1.6,0.2,7.162971964,4,6.228143809,42.4,62.6,64.1,5.236519388,10817,371.9637463,2.653703704,139.3475451,47.3,368.5543214,93,1.3,0.772264746,5.994252416,17.15196343,4.740985971,4.48863023,8.5,4.588584077,6618,5.6,7.487856698,143.3822126,139.903261,10.02907682,0.9,3.747324484,142.1799872,138.7918292,5.865216116,139.9486771,12.89518907,4.316018128,4.1,0.4409,22.6079194,10.01232308,13.86005984,2852,1.8,11.8,5095,7.65,5.081349316,8.681154507,15058,107.6962963,5.241133147,780.5,3.858099367,12.94259259,37.6,0.604977143,5.4,3.887118989,19766.8,19128,140.3525251,18.38196891,1.528703704,8.468422013,6.7,0.531481481,13.55378159,6.651483517,9.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Araara_beNegev,16.71118905,6.6,3,6.80081915,3.32941086,7.015868759,5.775130945,100.7826119,1.2,6.115829555,37.123685,2.210879744,-73,14.62118023,2.430780189,21.79972811,6,52.3,0.344478827,2.7,25.1,0.353079165,15.3889157,24.19344766,0.840227487,106.5784217,0,22.90342932,18.56573518,8.66785911,1.377897137,8.378126584,5.251866284,0.8,0.7,4.672059376,5,7.898941327,52.3,99.3,100,2.180291735,11,1.759182426,2.2,122.721138,44.1,1.570228434,94.9,0,1.343894797,7.10169114,9.517111897,1.455694259,3.474490428,8.4,6.071174769,8432,4.7,8.596549038,110.5908043,133.1498253,7.91926283,0,2.01513705,90.97441943,112.2924506,4.766235664,113.9298518,18.19257863,1.771718463,2.5,0.4298,21.45817618,7.441930641,16.00773374,13,1.6,31.8,4734,7.3,3.914256614,8.243141687,40,123.6,7.636005276,3.8,1.12431949,7.4,5.3,0.302270557,4.1,2.12577155,123.6,150,121.2812819,18.41415617,0,8.306803738,1.2,0.2,13.72448754,7.318719385,17.3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Modiin_Macabim_Reut,12.47220714,6.2,4,11.35901131,3.083253558,7.292309823,4.550794412,120.3820048,1.4,5.463410336,31.2656738,2.210879744,-1,14.74032739,2.183469184,28.0925375,11,35.3,0.229713051,3,13.8,1.541763258,10.7992601,15.60694792,1.023633367,112.3180835,0,16.20197878,18.44563335,7.502222438,0.840766296,9.98062319,4.272221684,1.7,,4.067239156,8,13.07264526,47.5,99.8,100,1.874457221,6,1.632883161,1.7,122.953214,37.7,1.450370397,95,0,1.227950104,6.657736677,3.114618226,2.975017719,1.928827868,3.4,4.715525153,12601,4.1,8.380893624,131.664513,135.1954954,7.196057242,0,1.057080261,109.0994967,110.7109326,4.420602931,120.5804618,14.35567571,3.60465119,1.6,0.4719,16.87188756,7.247032362,15.60000928,8,0.5,33.5,6537,6.4,2.801525357,9.961699277,22,96.4,6.300063467,3.5,0.926787436,5.2,7,0.52854013,3.7,4.313516936,96.4,100,128.8428401,21.81162355,0,9.970601135,1,0.2,13.07245006,12.16510912,31.7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
